id,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
5UivJ02lC3RH9MmAysIltU,world,0.403,0.412,-8.863,0.0286,0.0247,0.0,0.064,136.05
3Mi5pDRRCjaYiClzFOb3f6,world,0.264,0.0612,-18.853,0.0364,0.791,0.000656,0.039,134.304
6fiARGC2wsBpuOech1FAun,world,0.446,0.504,-9.005,0.0274,0.00882,0.00974,0.136,142.004
0qf2iUDfPDtrLeJFmOvVn6,world,0.438,0.529,-9.224,0.0324,0.0113,0.0,0.395,136.147
5bSlH6lVzXjxnQIIsTPRDn,world,0.445,0.559,-9.474,0.0364,0.00603,1.24e-05,0.185,136.016
7bfp4JVQG5SUYenvQasytC,world,0.261,0.521,-8.163,0.0336,0.00534,0.00151,0.117,139.949
2Ro3hPpJVfznlbuzW9ftaq,world,0.23,0.308,-10.959,0.034,0.099,2.18e-06,0.092,106.686
3PRgZRxRpoQcsYz713KCPn,world,0.361,0.562,-8.962,0.0334,0.0534,3.48e-06,0.148,174.024
2oSYTCiN4OIaZFpoauukMm,world,0.48,0.777,-5.948,0.0267,0.00113,1.11e-05,0.279,144.047
2UJT18RZRioIBHgin30T08,world,0.605,0.193,-13.068,0.0341,0.878,0.0,0.426,127.944
0q4BAslPon5RBF5bIWbkUJ,world,0.349,0.759,-7.09,0.041,0.00196,5.63e-06,0.224,75.918
06Ei1kBjGDnzYECOibNT1N,world,0.277,0.171,-11.848,0.0355,0.757,0.0,0.108,133.597
0UxsnUTg3OC2ZbS9tPUXYT,world,0.449,0.56,-7.172,0.0269,0.0409,0.0,0.123,109.962
3iRMhW5kkyswnZ2aP80VUv,world,0.402,0.696,-6.645,0.0294,0.00491,0.0,0.25,144.035
0CFXMz8Ltbd5b8R1NTsd4q,world,0.365,0.514,-7.766,0.0285,0.0326,5.59e-05,0.105,145.72
49BNlHxlcD4I3xYcbCnytb,world,0.179,0.306,-14.242,0.0324,0.67,0.00968,0.126,141.488
19uV6FQniZrbWtDPvBisIB,world,0.303,0.516,-8.518,0.0302,0.00574,0.0,0.0592,141.932
56ECskEyc7XqOCyRPruZ37,world,0.128,0.396,-9.904,0.0342,0.0561,8.3e-06,0.05,71.965
4eLKR4wt81H4aso4KyAkO1,world,0.455,0.734,-7.422,0.0315,0.00555,0.0,0.267,90.019
2EMefegVCU8Uw1GQsr3FUB,world,0.225,0.75,-7.115,0.0396,0.00201,2.33e-06,0.158,84.134
0rSr2Eslhxh5m2oJlBFWlh,world,0.392,0.664,-7.01,0.0296,0.00107,0.0,0.123,78.016
1oeEXQ5XDEPTpm1Chx1Xlo,world,0.369,0.42,-9.215,0.0285,0.068,1.17e-05,0.0438,141.897
6aI0Okea0cvN37VU7ByxYN,world,0.245,0.449,-9.08,0.0316,0.218,0.000124,0.268,139.939
2C6ceA9DeBh91MmT9qhXIa,world,0.38,0.457,-8.552,0.0268,0.108,6.43e-06,0.162,80.002
3arpoi6jgedlLAJ8mCuBUB,world,0.446,0.56,-8.071,0.0293,0.00822,0.0233,0.21,141.895
5EojLeO7xjDGm1JNzF4u6j,world,0.294,0.522,-9.188,0.0367,0.0958,0.00103,0.105,122.152
4weZbCWIdyUZM0zVxmldyd,world,0.456,0.61,-8.375,0.031,0.00337,3.74e-05,0.168,79.984
1FvNYRzUlGfTuXkocBqzlH,world,0.391,0.567,-7.709,0.0278,0.000446,0.0,0.104,163.963
3WrlMLlB00tzMo4g32xmIQ,world,0.195,0.183,-17.054,0.038,0.000702,0.899,0.0714,62.693
3P64GjuojhjHzJshxkWQI4,world,0.4,0.446,-11.663,0.0301,0.246,0.96,0.0378,129.969
5fFgO86PxAxudvdSXXrYPh,world,0.47,0.602,-10.486,0.0272,0.127,0.913,0.11,104.0
2Rq79GFwEU30kWpBP1HeeO,world,0.442,0.586,-10.447,0.0297,0.0187,0.919,0.0622,134.038
5vSIZDCn7bVFuEFB6DKmFX,world,0.475,0.0153,-23.578,0.0521,0.986,0.899,0.186,63.014
1kNdtonJXHorsVpWerK8C2,pop,0.193,0.0218,-31.16,0.0389,0.955,0.88,0.213,125.501
1vbn9fEyw1IYhqgZJdu9ZB,pop,0.718,0.758,-8.29,0.0703,0.238,0.00653,0.349,118.989
4FIgHqXd4KkOwxrGeLDYM2,pop,0.765,0.627,-4.607,0.0622,0.000916,0.195,0.536,118.997
1eCFz60zd7mAXgWLapPd9B,pop,0.883,0.283,-12.653,0.113,0.104,0.00167,0.416,122.013
0nAZGkBGKQCXyaoSJfRhC1,pop,0.6,0.482,-11.596,0.0701,0.512,0.000104,0.323,121.909
7sT7kZEYd1MrmzLLIRVZas,pop,0.826,0.276,-11.227,0.266,0.62,8.53e-05,0.484,123.985
4rmVZajAF7PkrCagGPHbqa,pop,0.853,0.495,-14.63,0.14,0.0917,0.000217,0.0774,137.027
28JBD8p18xNuOfyV7Cotdn,pop,0.499,0.671,-6.774,0.0561,0.114,0.0169,0.0557,124.994
6Yj7Zhxt73uvwFFvzQXdxO,pop,0.593,0.41,-13.097,0.0531,0.886,0.0993,0.201,122.584
7hRlTK3mgFTBEjX7DjqBsI,pop,0.502,0.645,-10.611,0.122,0.444,0.00964,0.518,109.739
3N3d4OWbPVxTQVBFqNyykk,pop,0.718,0.319,-11.261,0.0435,0.965,0.00036,0.639,109.994
1XsRwo2it6QHdV2OiT6IzF,pop,0.775,0.688,-10.912,0.0593,0.0176,0.0917,0.284,120.017
2vy9Ry1TNjCD85TiCbTz0r,pop,0.557,0.706,-6.592,0.0649,0.268,0.0,0.582,105.013
3F5CgOj3wFlRv51JsHbxhe,pop,0.529,0.673,-4.711,0.175,0.000307,2.41e-06,0.366,165.921
5lVmzrKaqPpPYtF7udoiNq,pop,0.193,0.0218,-31.16,0.0389,0.955,0.88,0.213,125.501
5zyZM1EiSqrniyqtprwxpv,pop,0.718,0.758,-8.29,0.0703,0.238,0.00653,0.349,118.989
7a5fliY9SsZENrQWQBZron,pop,0.765,0.627,-4.607,0.0622,0.000916,0.195,0.536,118.997
7IaeavdRzXYQWfu2Wt5GlU,pop,0.883,0.283,-12.653,0.113,0.104,0.00167,0.416,122.013
5frM7XSby6Pj2Chs9gaKxj,pop,0.606,0.482,-11.655,0.0737,0.507,0.000111,0.34,121.918
1L3sTUdIBSNn0vjVgM6ZRp,pop,0.848,0.259,-11.241,0.246,0.684,0.000201,0.429,123.928
0C6ShwHWvn4JyvcJc1LjbS,pop,0.854,0.492,-14.779,0.131,0.13,0.00167,0.0735,137.029
0oiv4E896TUTTeQU0cmIui,pop,0.499,0.671,-6.774,0.0561,0.114,0.0169,0.0557,124.994
23Z3bbYcl1PdcPJemLa4zc,pop,0.593,0.41,-13.097,0.0531,0.886,0.0993,0.201,122.584
1MJHXJ8bdoynpEtCLCbkWf,pop,0.502,0.645,-10.611,0.122,0.444,0.00964,0.518,109.739
0PKpNkxX3FkcfgxCQUXXds,pop,0.718,0.319,-11.261,0.0435,0.965,0.00036,0.639,109.994
5KW4KhJIAbVVSH6pJ4GPkb,pop,0.775,0.688,-10.912,0.0593,0.0176,0.0917,0.284,120.017
3AIhQTy1mehlOWJsurJ7PB,pop,0.533,0.706,-6.614,0.0673,0.229,0.0,0.58,104.982
5LYsEBLHY4PwmK1MRic1mr,pop,0.551,0.664,-4.75,0.184,0.00028,5.47e-06,0.415,156.026
2HSmyk2qMN8WQjuGhaQgCk,pop,0.423,0.667,-7.012,0.326,0.758,0.0,0.496,86.743
6jy9yJfgCsMHdu2Oz4BGKX,pop,0.701,0.741,-6.157,0.313,0.112,0.0,0.588,140.177
37Nqx7iavZpotJSDXZWbJ3,pop,0.767,0.438,-8.726,0.29,0.181,0.0,0.381,86.975
61S79KIVA4I9FXbnsylEHT,pop,0.686,0.385,-8.35,0.297,0.614,0.0,0.147,143.07
4VCbgIdr8ptegWeJpqLVHH,pop,0.73,0.576,-5.442,0.287,0.354,3.59e-05,0.155,92.131
40iJIUlhi6renaREYGeIDS,pop,0.666,0.465,-8.545,0.26,0.0503,0.0,0.292,167.937
0k1WUmIRnG3xU6fvvDVfRG,pop,0.803,0.597,-6.035,0.141,0.000619,4.5e-06,0.331,136.008
4s7QLoImIwmPi9L6dq1nVW,pop,0.568,0.56,-9.059,0.42,0.228,3.05e-06,0.246,130.019
34D6FJysnQioVingDKufuf,pop,0.507,0.429,-7.726,0.326,0.0518,0.0,0.0744,91.0
11pEKMLmavDu8fxOB5QjbQ,pop,0.518,0.69,-6.15,0.107,0.128,0.0,0.59,77.837
1PDP7mLiAMwhfmgIwzhOm2,pop,0.476,0.161,-11.665,0.0407,0.967,0.0381,0.0908,119.614
2tUL6dZf1mywCj5WvCPZw6,pop,0.84,0.744,-4.751,0.113,0.0181,0.0,0.171,83.737
2BcMwX1MPV6ZHP4tUT9uq6,pop,0.849,0.424,-9.579,0.324,0.0635,0.0,0.153,145.887
42m3eP1JJhtzffal9B136J,pop,0.724,0.531,-4.108,0.298,0.225,0.0,0.141,89.901
2Q3jFbyE61mCjS3SkW4toJ,pop,0.488,0.635,-7.19,0.26,0.179,8.16e-06,0.783,174.072
08XWh5c0BMyD1nKVxxl91z,pop,0.843,0.485,-8.735,0.195,0.181,0.0675,0.689,100.053
5ScbulRnixQ2XAdvrPMFjz,pop,0.32,0.466,-6.77,0.0374,0.00645,0.0,0.338,177.693
50ceCGZ3oD3U5caQV5bP6f,pop,0.519,0.851,-6.001,0.29,0.118,0.0,0.711,123.823
7F9cT6hIRhnFCYP6GKS0tf,pop,0.59,0.493,-8.704,0.0367,0.402,0.00504,0.0498,150.026
3RkNXZvOSMMElmmXztDc94,pop,0.783,0.416,-9.84,0.135,0.213,0.0,0.165,87.073
1cCXT1cErAY6tmIqHbodrt,pop,0.473,0.53,-8.506,0.249,0.812,6.92e-06,0.637,74.732
7LSINVHqMXPt4FkTgcH6bt,pop,0.434,0.662,-7.055,0.318,0.761,1.3e-06,0.525,158.192
6C62fl8x0vzwxPqay8twie,pop,0.695,0.735,-6.109,0.306,0.119,0.0,0.625,140.319
60kRxS2TC4qb2WBPmRmfv4,pop,0.767,0.427,-8.656,0.29,0.195,0.0,0.392,86.994
7xXVDIulqmlBvDLFMfc3uX,pop,0.712,0.368,-8.473,0.344,0.613,0.0,0.146,142.935
7L8V5vHLo6fMbNaVI7rbhU,pop,0.703,0.556,-5.53,0.294,0.37,0.000143,0.147,92.154
5uA5D9o5jGFuITTw3aXQgB,pop,0.659,0.465,-8.527,0.252,0.0591,0.0,0.275,167.959
7wcWkzT1X75DguAwOWxlGt,pop,0.803,0.596,-6.064,0.129,0.000722,1.01e-05,0.326,136.023
5l856gqZcdS2qXQlNRAOh7,pop,0.575,0.556,-9.083,0.431,0.233,1.29e-05,0.283,129.984
0uMCmwW1C3rVTcjBUNHSdY,pop,0.566,0.423,-7.794,0.364,0.0545,0.0,0.1,129.951
7xD21cbP90eHHnA28Qkhpr,pop,0.522,0.691,-6.174,0.0979,0.132,0.0,0.587,78.546
7tm3zLZSI0OnvFtomZwhHk,pop,0.492,0.162,-11.665,0.0402,0.968,0.0385,0.0904,119.396
4Y8qNrph2WupGXYt1XyKN3,pop,0.84,0.743,-4.799,0.217,0.0192,0.0,0.155,83.72
38OxzrXfvFjyKWtgAkWdOK,pop,0.852,0.358,-10.804,0.164,0.12,2.2e-05,0.176,145.906
7jHorbrZa5KbYQVWKLehOd,pop,0.653,0.52,-4.138,0.309,0.221,0.0,0.133,90.13
1HPLaUGGBXvkUYRVkQQmS9,pop,0.467,0.63,-7.214,0.257,0.172,1.15e-05,0.786,173.924
0TUl56yF7lX7jQb4nJoas8,pop,0.841,0.485,-8.735,0.196,0.181,0.0675,0.69,100.043
1bply5aur6hqqxlRJ2IpXP,pop,0.32,0.464,-6.756,0.0369,0.00641,0.0,0.335,178.2
10zp3W3aiaANTCrHre0xx0,pop,0.517,0.835,-6.135,0.309,0.109,0.0,0.685,122.993
7eqBsRv7eldDdDEA9MMl5C,pop,0.572,0.477,-8.784,0.0367,0.382,0.00727,0.0574,149.999
11iF95qtQrumQcy4npe4QP,pop,0.774,0.411,-9.841,0.135,0.215,0.0,0.173,87.003
1Fkx6ahWYGP9IxEqCdmWXL,pop,0.551,0.529,-8.536,0.191,0.813,8.2e-06,0.677,80.613
3IvMYBE7A3c7to1aEcfFJk,pop,0.473,0.824,-3.68,0.163,0.482,0.0,0.374,77.888
5TCBWmEBrin7etRa4Lswr1,pop,0.41,0.82,-6.808,0.533,0.252,0.0,0.526,170.718
4wVOKKEHUJxHCFFNUWDn0B,pop,0.735,0.449,-7.507,0.347,0.629,0.0,0.0397,122.947
3Q4gttWQ6hxqWOa3tHoTNi,pop,0.458,0.452,-9.299,0.047,0.342,1.94e-05,0.316,86.318
466cKvZn1j45IpxDdYZqdA,pop,0.83,0.49,-8.82,0.209,0.289,3.04e-06,0.845,81.604
7eYAHC0RbBF9eaqWzT34Aq,pop,0.812,0.506,-7.706,0.116,0.281,0.0,0.554,145.074
5H4mXWKcicuLKDn4Jy0sK7,pop,0.864,0.477,-5.786,0.224,0.201,0.0,0.5,86.46
3KixNgUEaDtrKJVzdqjU5q,pop,0.881,0.636,-4.629,0.287,0.00606,0.0,0.715,163.949
5fHrHoJKfCgBd35zwIBmUK,pop,0.718,0.706,-5.709,0.06,0.0128,0.0,0.815,170.004
6Kj17Afjo1OKJYpf5VzCeo,pop,0.825,0.373,-5.532,0.108,0.163,0.0,0.12,77.271
6fLVTVaHWaEfVKfEgbkf4D,pop,0.551,0.57,-7.385,0.351,0.28,0.0,0.505,85.687
0YkUwXxnTkeJBvt5upeEtP,pop,0.787,0.477,-7.837,0.199,0.768,0.0,0.476,80.506
05aZ9sAU1YXndHv0FMi9iW,pop,0.543,0.766,-3.387,0.343,0.423,0.0,0.729,106.869
1I55Ea0zVoSKs6MqW7DQ3i,pop,0.749,0.792,-4.151,0.0826,0.292,0.0,0.239,144.064
4C1NLEUQTl3HKNP8DNjpMU,pop,0.491,0.821,-3.712,0.18,0.49,0.0,0.357,78.164
5R421oloEo7pgT1uuO6P5u,pop,0.41,0.823,-6.856,0.53,0.216,0.0,0.529,170.343
75VJBp3JE7W3oKoFeq1esH,pop,0.745,0.446,-7.518,0.326,0.619,0.0,0.0396,122.982
6GVZ7A3IWkPNuG5FdcRE7O,pop,0.487,0.466,-9.257,0.0419,0.328,5.43e-05,0.352,86.83
7elj3cJvac6NnDKcCOXflk,pop,0.83,0.469,-8.899,0.216,0.283,4.58e-06,0.829,81.615
5wWzslCFGlDuhJ4oKgS8bc,pop,0.814,0.501,-7.722,0.111,0.282,0.0,0.526,145.034
16sWMhG5z99l7iHFxJ3zt9,pop,0.863,0.468,-5.757,0.247,0.231,0.0,0.514,86.455
0y7NZkFE2vSlISSWOKs7FY,pop,0.873,0.633,-4.683,0.287,0.00644,0.0,0.665,164.018
27vlgodvurZRA7ZoE0SYgW,pop,0.724,0.698,-5.391,0.065,0.0108,0.0,0.808,170.045
3h4DgeqD7d2Pu8QF0j7NEH,pop,0.815,0.385,-5.654,0.128,0.145,0.0,0.109,77.293
0zpcGwpkk1Vn2wvZP9XCF9,pop,0.577,0.571,-7.405,0.357,0.299,0.0,0.459,85.41
7FlgWcLOubhQXsSUChLMPL,pop,0.788,0.472,-7.864,0.176,0.803,2.59e-06,0.453,80.519
2FVsrYXCOdTVn7MTj0yupd,pop,0.505,0.762,-3.436,0.355,0.43,0.0,0.707,149.952
51g4mohrWYmBO7s2V2OVWY,pop,0.75,0.783,-4.183,0.0824,0.301,0.0,0.249,144.034
1qyFlfPREPbRcS2BNszdYI,pop,0.423,0.587,-6.635,0.529,0.765,0.0,0.33,180.331
0Tacxc5lDJ8LwiO1pWNSl8,pop,0.631,0.788,-7.142,0.102,0.371,0.000317,0.544,157.769
4n4BflhWjCHIxrI4v7Xt9s,pop,0.789,0.404,-8.364,0.23,0.205,0.0,0.472,122.062
4Wjhj0WjkyECccfHVIgaTq,pop,0.421,0.539,-5.456,0.274,0.779,0.0,0.523,89.177
4czcw3NVLY0of5hTD7OufN,pop,0.733,0.361,-11.129,0.135,0.348,0.000285,0.0361,94.902
3W3FVHEDetkiRkkGKDmdir,pop,0.673,0.81,-3.793,0.36,0.0322,0.0,0.564,166.084
6C9SwoZ5OrxcvkntgA5t8s,pop,0.743,0.66,-4.802,0.418,0.115,0.0,0.549,192.031
0FnxK9FEAQyPJ284QcieNb,pop,0.555,0.88,-4.325,0.265,0.0678,0.0,0.391,87.195
3sMC6vfTTSa0mMAPTwzDVD,pop,0.477,0.501,-9.178,0.0398,0.706,5.61e-06,0.689,81.376
4alHkxxwAhvoGg3dJCATKV,pop,0.549,0.495,-5.661,0.133,0.603,7.26e-06,0.385,81.012
2xUHiyGeGrWmmfv7NbDTWC,pop,0.498,0.844,-2.834,0.268,0.0111,0.0,0.282,88.435
6MR5IBSNfDmiwnrlQpVw4w,pop,0.338,0.729,-6.419,0.102,0.758,3.24e-05,0.543,184.174
18t8ypY0HYaQuGBxg2KdT2,pop,0.508,0.748,-4.997,0.33,0.281,0.0,0.225,100.414
27Tqjd2nMW2mIp6Yk1ovwY,pop,0.641,0.454,-8.344,0.133,0.179,0.000116,0.302,78.036
56NDFbD0tCUawnqeU2wcvv,pop,0.619,0.489,-11.25,0.46,0.782,0.0,0.328,126.046
73IE87H0g2MBmdn41lkVto,pop,0.505,0.494,-8.635,0.315,0.414,7.98e-05,0.141,171.978
3e0ZGE7Gp034iLknjQk4QW,pop,0.643,0.178,-8.56,0.0588,0.484,0.0108,0.0674,85.042
5SBAYPEfyW2hTPnoioWGYY,pop,0.445,0.57,-6.842,0.446,0.732,3.05e-06,0.336,83.717
4RzuPybR74kxuBY9qMvEJL,pop,0.629,0.747,-7.215,0.115,0.361,0.000332,0.534,157.531
5VPPgWCYdkkZ865ybcE0jm,pop,0.514,0.391,-8.449,0.407,0.21,0.0,0.471,79.312
5NI8V1SMozjXZIdsuenlZL,pop,0.484,0.517,-5.473,0.198,0.785,0.0,0.536,106.855
0oeeMCj9IJkgvl3tGpzu8Q,pop,0.74,0.354,-11.251,0.116,0.366,0.000638,0.0357,94.911
203mVoocZZHOi17MkkYLVT,pop,0.669,0.809,-3.823,0.347,0.0318,0.0,0.58,166.109
7qkILZ1KDBqIeXM1nqPRQQ,pop,0.763,0.657,-4.85,0.414,0.122,0.0,0.53,192.041
185OqqaJTCWTgQoEpG1KvE,pop,0.502,0.863,-4.462,0.256,0.0514,0.0,0.335,86.05
2ducmmobqydJmv8or1OKTo,pop,0.477,0.501,-9.178,0.0398,0.706,5.61e-06,0.689,81.376
3yXVsXGHdrZmUApmFU2oU6,pop,0.359,0.486,-5.684,0.154,0.598,1.04e-05,0.413,81.755
32vhiLbWXL4rKHYoUWjtRu,pop,0.393,0.83,-2.956,0.323,0.00999,0.0,0.28,89.209
0aywDdTQxCpstrdB1C0HTD,pop,0.417,0.711,-6.482,0.0637,0.766,0.000123,0.533,91.608
07SaSGhqW3JpaiV0VM7fU8,pop,0.583,0.734,-5.09,0.27,0.262,0.0,0.271,99.044
1AXC6s3ZY0RPNYK41SRbxr,pop,0.68,0.453,-8.424,0.105,0.173,0.000107,0.307,78.066
5JO1YTHgSBu4vIQ5Gag3Lq,pop,0.577,0.476,-11.265,0.478,0.777,0.0,0.32,126.344
6PfDvmKdRXaYVN5q1JH0d1,pop,0.515,0.482,-8.701,0.306,0.425,0.000114,0.143,172.161
70dMJmJAcfvWcoJvXBmkem,pop,0.634,0.171,-8.623,0.0601,0.475,0.0259,0.0769,85.013
4Oqhd37CXCG6qYbmHGzJJ5,pop,0.477,0.422,-10.389,0.174,0.939,0.0361,0.0815,87.269
7i2X27hQnVtr5emUBXMnnz,pop,0.597,0.696,-6.799,0.0823,0.387,0.000762,0.427,67.526
3tbqvZYf7mcIrbLvjzokhv,pop,0.565,0.535,-5.158,0.386,0.537,0.0,0.22,159.909
3baJKX6yyPUT92zNStX5z6,pop,0.794,0.717,-4.629,0.0325,0.00454,0.301,0.937,127.446
2vHmE2q0EYbw0F8asrHPmW,pop,0.756,0.451,-11.287,0.47,0.588,0.0,0.555,143.864
2h65kdqlhMRtp5l5qIFA9v,pop,0.622,0.844,-3.759,0.269,0.165,0.0,0.12,94.449
1bMYRdTXYdj7KSu4r0O3IQ,pop,0.565,0.502,-5.594,0.0793,0.362,2.32e-06,0.332,103.418
2p0KdK06O9KUMCQ0gsFF0P,pop,0.545,0.755,-5.438,0.257,0.66,0.0,0.481,115.029
1uBaQNOsRatk1bBTBJnKek,pop,0.76,0.887,-4.902,0.038,0.107,0.0242,0.783,120.396
4AcScHuxr9xAqqyxxTMAhu,pop,0.441,0.929,-2.199,0.337,0.203,0.0,0.546,162.395
3DQb8H8mBaxXtrpwZWfen1,pop,0.775,0.906,-2.806,0.337,0.159,0.0,0.841,150.08
6xTROKXoqNjGhFNIjfoDO2,pop,0.433,0.82,-3.136,0.329,0.00371,0.0,0.405,87.076
12iCwfAxGDFvpU7aTusAle,pop,0.691,0.498,-5.716,0.144,0.191,6.73e-06,0.534,94.99
3x8P00PKvIL9w7Z3XI9zyW,pop,0.456,0.509,-6.204,0.0895,0.205,0.000652,0.239,147.154
71tHNdPFrCNiulvoKzeEuk,pop,0.468,0.782,-8.303,0.898,0.812,1.79e-05,0.24,159.621
5hKi8LHc2GF5v9TSsvgZaf,pop,0.393,0.0878,-21.628,0.053,0.989,0.856,0.122,185.562
18Dv8QiJUFh0erAN0R7jDh,pop,0.413,0.497,-9.039,0.0736,0.636,0.0,0.368,112.306
0ISIeXBvGQIcQGYfR56jy8,pop,0.393,0.852,-2.278,0.0726,0.0193,0.0,0.15,106.902
2yg9UN4eo5eMVJ7OB4RWj3,pop,0.555,0.596,-9.09,0.375,0.133,0.0,0.145,77.324
0TlLq3lA83rQOYtrqBqSct,pop,0.912,0.412,-8.074,0.123,0.0165,0.0126,0.423,154.983
3szf2z1Cy1QMrtHrbn8rz9,pop,0.758,0.474,-8.72,0.147,0.0152,0.0,0.0542,76.061
5Psnhdkyanjpgc2P8A5TSM,pop,0.414,0.677,-5.12,0.254,0.0248,0.0,0.0853,172.521
6DCZcSspjsKoFjzjrWoCdn,pop,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.357,77.169
3qN5qMTKyEEmiTZD38BNTT,pop,0.899,0.586,-7.866,0.343,0.279,0.0,0.492,150.002
0zqy3ss4CwD6u4QPksS0nI,pop,0.527,0.689,-7.87,0.741,0.161,0.0,0.31,170.538
7rC5Pl8rQSX4myONQHYPBK,pop,0.754,0.575,-8.393,0.0682,0.045,0.00131,0.491,86.009
1dUHF4RyMmMTveJ0Rby6Xm,pop,0.761,0.598,-7.249,0.182,0.126,0.0,0.446,173.897
6cblRiEGDRNZgowcm951R3,pop,0.486,0.849,-5.432,0.246,0.0481,0.0,0.519,152.086
4ksuI04WMvUnJbHQjgs3L5,pop,0.758,0.491,-9.877,0.138,0.00354,6.5e-06,0.334,140.121
1Tnw0ItH1Macok8gblnPPd,pop,0.708,0.547,-7.607,0.314,0.727,0.0,0.549,83.8
11L064movtyopGdLiX4sVg,pop,0.687,0.218,-13.539,0.0388,0.85,0.000125,0.269,91.991
4HG1YiGBseVKzjyKcmAJen,pop,0.776,0.482,-11.269,0.0357,0.477,0.0456,0.134,136.008
4c2xt1trwYZpMqPWY35Xi9,pop,0.764,0.271,-5.697,0.0414,0.037,0.0,0.0371,116.019
3CA9pLiwRIGtUBiMjbZmRw,pop,0.585,0.909,-6.474,0.0707,0.0891,9.7e-05,0.758,93.372
2WP8G2pdddDmnh1xbfKBOI,pop,0.807,0.319,-8.152,0.0581,0.133,0.000338,0.299,94.992
4SUwJA3eUVNHExxMPEUhQe,pop,0.657,0.571,-12.519,0.139,0.11,0.00123,0.622,167.958
41a7dZcq30Ss5kPMayWRV0,pop,0.85,0.473,-5.747,0.209,0.117,0.0103,0.38,85.454
4n1bdaKwynQndm47x5HqWX,pop,0.889,0.372,-10.254,0.357,0.013,0.0,0.123,133.997
2G7V7zsVDxg1yRsu7Ew9RJ,pop,0.835,0.626,-5.833,0.125,0.0589,6e-05,0.35,91.03
6G8kHiVZ1jW7vHMPVRNZU0,pop,0.822,0.318,-12.391,0.0575,0.493,0.0128,0.138,102.998
3mvYQKm8h6M5K5h0nVPY9S,pop,0.687,0.429,-13.075,0.192,0.0407,0.0,0.336,141.966
44Du2IM1bGY7dicmLfXbUs,pop,0.5,0.449,-10.977,0.442,0.422,7.96e-06,0.104,144.206
09lmraDvzBT3pUQ2rUtJzK,pop,0.558,0.414,-7.355,0.358,0.405,0.0,0.318,127.094
49KdpIvtcWvPstilpk6SCy,pop,0.614,0.587,-9.111,0.294,0.14,0.0,0.153,84.453
4pQiWe7SzoQdGF6z8ZoZ9v,pop,0.912,0.405,-8.132,0.157,0.0104,0.0427,0.428,154.985
6ve3BBJbJGz6PWVTl2jgey,pop,0.539,0.48,-8.707,0.299,0.0166,0.0,0.0549,74.269
6pA3J7cB9N9Og9exxrblT8,pop,0.413,0.67,-5.098,0.235,0.0245,0.0,0.0789,172.438
5t9KtCfnu8wQui1G6IqqBR,pop,0.758,0.452,-9.21,0.11,0.0322,8.29e-05,0.346,77.168
0jG6bL0uU9FjfZyZRH9wzu,pop,0.896,0.596,-8.215,0.259,0.354,2.43e-06,0.416,149.984
1iDIWccY2uqjp9ZNYaMMMP,pop,0.529,0.682,-7.941,0.786,0.164,0.0,0.333,170.601
4Qn4oX3vs6y5nC5l1lv2J4,pop,0.754,0.576,-8.578,0.0757,0.0409,0.00244,0.546,85.985
6M7iZDRYExqatdo9RpOtvv,pop,0.835,0.603,-7.25,0.0851,0.144,0.0,0.435,86.951
6jYUYDsjnqwd2gsOHiD1uJ,pop,0.506,0.842,-5.464,0.231,0.0467,0.0,0.506,151.074
4BmsVfixi6ndJ0pNZlE75D,pop,0.763,0.487,-9.841,0.185,0.00262,7.59e-06,0.354,140.098
0un9PdTUT05DFU7YPo7FZK,pop,0.622,0.547,-7.679,0.344,0.731,0.0,0.547,81.489
3djeq7cfDsqoeGVbvmMX28,pop,0.687,0.209,-13.59,0.0397,0.849,0.000103,0.254,91.971
0jR76WJlOwnT5CqyMqmyMD,pop,0.775,0.482,-11.269,0.0357,0.477,0.0456,0.134,136.016
5pWhDnazMwb9sQzRwwoY28,pop,0.771,0.272,-5.703,0.0399,0.0342,0.0,0.0369,116.057
38hSjSZecuHFsOHaffA2Pm,pop,0.693,0.9,-6.51,0.0746,0.0895,0.000238,0.787,93.407
11I2FQz8akj8jyRDnKuhMH,pop,0.807,0.32,-8.152,0.0582,0.133,0.000328,0.298,94.99
2GC0GrzVKoXgqQiajMpfmp,pop,0.66,0.555,-12.497,0.145,0.101,0.00217,0.562,168.026
1ttKBiCCm8JZq2QO6Oy7qP,pop,0.737,0.389,-6.75,0.218,0.033,0.00562,0.271,85.096
0CmBj49HuYOUQrbkpQGSZU,pop,0.901,0.396,-10.266,0.349,0.0142,1.43e-06,0.118,133.979
0h1W19pS59KtEd7aDzF58i,pop,0.833,0.619,-5.822,0.0971,0.0496,8.67e-05,0.366,91.022
7F2Asc2ygbpVSurTCOP8Po,pop,0.826,0.318,-12.391,0.0574,0.493,0.0131,0.138,103.002
07yzjL0GV0eSLAHW5qUPq4,pop,0.678,0.426,-13.115,0.188,0.0427,0.0,0.34,141.981
1xkHW2eq7ffX2jXqPYd51i,pop,0.539,0.449,-11.098,0.398,0.435,9.91e-06,0.106,88.735
6Emcb2QtYVJc6ViEHQSWC4,pop,0.502,0.413,-7.369,0.363,0.41,0.0,0.311,92.956
05KOgYg8PGeJyyWBPi5ja8,pop,0.736,0.491,-6.892,0.439,0.0681,0.0,0.203,141.979
